ID,customer_id,model,order_price
8735,20,5518S,198.00
8733,20,5400-2,198.00
8731,20,710-72TRC,198.00
8730,20,8202GRY-CA,198.00
8732,20,710-72TRG,198.00
8729,20,8079-T48,199.00
8728,20,1708-9,199.00
8725,20,5494S,200.00
8726,20,8202CH-TS,200.00
8724,20,1808A,200.00
8723,20,1714BK-9,200.00
8722,20,1844FDC-3,200.00
8727,20,2147W-1,200.00
8721,20,5536-102,203.00
8720,20,5070-64,205.00
8719,20,710WS,208.00
8716,20,4803BLK,209.00
8718,20,2458-36,209.00
8717,20,2425-36,209.00
8714,20,5426-24,210.00
8715,20,1402K-1EK,210.00
8713,20,1928K-2,210.00
8712,20,5545-112,212.00
8711,20,5079BK-24,216.00
8710,20,B2013DC-9,218.00
8709,20,5553-04,218.00
8708,20,1714W-1,220.00
8707,20,5545S,221.00
8706,20,1394K-2CK,225.00
8705,20,2159K-3CK,225.00
8703,20,8202CH-2,228.00
8702,20,2159-6,228.00
8704,20,1904T-1,228.00
8701,20,5496-78,229.00
8700,20,5067,229.00
8699,20,1714W-2,230.00
8698,20,1904-3,231.00
8697,20,3217PU,232.00
8696,20,2147K-3EK,233.00
8694,20,1909RF-4,238.00
8693,20,1277F2S,238.00
8695,20,5438-4,238.00
8692,20,8019-T,239.00
8691,20,5438-5,239.00
8690,20,5372-72,239.00
8686,20,5467S,240.00
8689,20,2147T-1,240.00
8688,20,1708K-1,240.00
8687,20,B1799-HF,240.00
8685,20,1955-1,243.00
8684,20,2119W-5,245.00
8683,20,5479-72,247.00
8682,20,1907KW-2,248.00
8681,20,5480-36,249.00
8680,20,1916BK-9,249.00
8679,20,3427-30,250.00
8678,20,3299-04,250.00
8677,20,5480-76,257.00
8676,20,3217PUS,258.00
8675,20,5428-S2,260.00
8674,20,1828-1,265.00
8673,20,5488-36RD,266.00
8672,20,B1799-5,269.00
8671,20,1834-5,269.00
8670,20,1958-96,269.00
8669,20,5428-45RD,270.00
8668,20,1958S,270.00
8667,20,1714KBK-3CK,270.00
8666,20,5478-72,275.00
8665,20,1386NC-5,277.00
8664,20,1990-4,278.00
8663,20,5400-1,280.00
8662,20,586-14,280.00
8661,20,1386NC-11,285.00
8660,20,2147-6,286.00
8659,20,1904F-1,288.00
8658,20,9603BLK-2,289.00
8657,20,710-40,289.00
8656,20,5496S,294.00
8655,20,5372S,294.00
8654,20,1957-DW,295.00
8653,20,5545-40,297.00
8652,20,2159-88,297.00
8651,20,2147SG-6,297.00
8650,20,710-72C,300.00
8649,20,2147BK-1,300.00
8648,20,1808-112,300.00
8647,20,9603BLK-3,309.00
8646,20,2220-5,309.00
8644,20,1904K-1,312.00
8643,20,B2013DC-R,312.00
8645,20,1957K-1,312.00
8642,20,1958-40,314.00
8641,20,1217F1S,318.00
8640,20,1714KW-1,320.00
8639,20,2438S,320.00
8638,20,2147SG-3,320.00
8636,20,1719-5,321.00
8637,20,1955-5,321.00
8635,20,5547-24BH,325.00
8634,20,1909RF-5,329.00
8633,20,1907W-5,329.00
8632,20,18289-1,329.00
8631,20,1907KW-1,330.00
8630,20,5488-36RDB,331.00
8629,20,1957-6,333.00
8628,20,B2013DC-SL,337.00
8627,20,3593-01G,341.00
8626,20,1958K-2,343.00
8624,20,1955-4,348.00
8625,20,5489-24,348.00
8623,20,5510-66,357.00
8622,20,1961-9,357.00
8621,20,1394S,357.00
8618,20,2259KGY-3CK,359.00
8620,20,8524RD-3,359.00
8619,20,8524RD-2,359.00
8615,20,1393WS,360.00
8616,20,1904-6,360.00
8617,20,1882N-1,360.00
8614,20,9745BRW-1,369.00
8613,20,9745BLK-1,369.00
8612,20,5479S,372.00
8611,20,710-72TR,375.00
8610,20,2147BK-9,375.00
8609,20,2159K-3EK,375.00
8608,20,1957-3,377.00
8607,20,B1422-9,378.00
8606,20,5520-78,378.00
8605,20,1844FDC-1,380.00
8604,20,1990-1,382.00
8603,20,1811W-6,384.00
8602,20,1394K-1CK,390.00
8601,20,2546S,392.00
8600,20,2538-60,393.00
8599,20,2111S,396.00
8598,20,2147FBK-1,400.00
8597,20,8202GRY-TS,400.00
8596,20,2159S,402.00
8595,20,2538S,408.00
8594,20,B2013TFDC-2,415.00
8593,20,710S,416.00
8592,20,5103,418.00
8591,20,21590-R,420.00
8590,20,21590-L,420.00
8589,20,1708-1,422.00
8588,20,1144E-24S,427.00
8587,20,1924-9,438.00
8586,20,1961-4,439.00
8585,20,8019-S,440.00
8584,20,1990-5,440.00
8583,20,3256RF-30,447.00
8582,20,1958-3,448.00
8581,20,2159-1,450.00
8580,20,1708-4,465.00
8579,20,2438-82,478.00
8578,20,1928-5,478.00
8577,20,1828-5,479.00
8576,20,5520S,480.00
8575,20,5480-24,480.00
8574,20,5547-36,484.00
8573,20,1714KW-2,495.00
8572,20,1958-9,498.00
8570,20,2147FSG-1,499.00
8571,20,B2013TFDC-1,499.00
8569,20,2147SG-9,500.00
8568,20,2529S,504.00
8567,20,8509-1LT,510.00
8566,20,1808S,510.00
8565,20,1714W-9,510.00
8564,20,5547-24,512.00
8563,20,5400K-2,516.00
8562,20,2147-3,516.00
8561,20,1394-4,518.00
8560,20,1394-5,519.00
8558,20,1718GY-6,520.00
8559,20,21590-T62,520.00
8557,20,1718GY-3,529.00
8556,20,1811W-3,535.00
8555,20,2147TSG-1,539.00
8554,20,1844DC-6,548.00
8553,20,2159-2NF,552.00
8552,20,5477NA,555.00
8551,20,3299-01,567.00
8550,20,1811W-1,575.00
8549,20,1924K-1,590.00
8548,20,1957-1,592.00
8547,20,1714BK-6,601.00
8546,20,5547-78,605.00
8545,20,5056A,610.00
8544,20,1844FDC-2,616.00
8543,20,1372-40,618.00
8542,20,2147F-1,629.00
8541,20,1924-4,637.00
8540,20,5267RF-96B,644.00
8539,20,1718KGY-2,675.00
8538,20,1958K-1,690.00
8537,20,2147BK-5,695.00
8536,20,5510S,702.00
8535,20,5480S,702.00
8534,20,5547S,704.00
8533,20,1958-6,704.00
8532,20,5400K-1,720.00
8531,20,1958-2,744.00
8530,20,5400-4,763.00
8529,20,586GY-40,777.00
8528,20,3292-01,780.00
8527,20,1961-1,784.00
8526,20,2147-9,800.00
8525,20,1811W-4,808.00
8524,20,2147BK-4,826.00
8523,20,2259GY-6,838.00
8522,20,1708-5,847.00
8521,20,1718GY-2,856.00
8520,20,1904-9,868.00
8519,20,4970-B,885.00
8518,20,1714BK-3,895.00
8517,20,5477N-96,921.00
8516,20,1957-4,925.00
8515,20,2147K-1,951.00
8514,20,1714W-4,952.00
8513,20,586-82,954.00
8512,20,1904-1,959.00
8511,20,1924-5,976.00
8510,20,B2013DC-2,981.00
8509,20,1714W-5,996.00
8508,20,2147SG-1,999.00
8507,20,1718KGY-1,999.00
8506,20,5512-66,"1,003.00"
8505,20,586S,"1,020.00"
8504,20,5512S,"1,030.00"
8503,20,1947-40,"1,031.00"
8502,20,5400-5,"1,036.00"
8501,20,4971-B,"1,044.00"
8500,20,586-36,"1,113.00"
8499,20,2259GY-3,"1,143.00"
8498,20,1844KDC-1,"1,144.00"
8497,20,5477NS,"1,159.00"
8496,20,5267RFA,"1,173.00"
8495,20,5267RF-96,"1,179.00"
8494,20,2147SG-4,"1,180.00"
8493,20,B2013DC-1,"1,188.00"
8492,20,1718GY-9,"1,200.00"
8491,20,1718GY-1,"1,259.00"
8490,20,1714BK-1,"1,269.00"
8489,20,1844DC-1,"1,276.00"
8488,20,1844DC-3,"1,302.00"
8487,20,1961-5,"1,310.00"
8486,20,1904-4,"1,311.00"
8485,20,1714BK-2,"1,329.00"
8484,20,5425-90,"1,363.00"
8483,20,586-24,"1,380.00"
8482,20,2147SG-5,"1,390.00"
8481,20,2159K-1,"1,399.00"
8480,20,2423-36,"1,419.00"
8479,20,1844DC-9,"1,423.00"
8478,20,2423-24,"1,440.00"
8477,20,2159-9,"1,445.00"
8476,20,2159-4,"1,450.00"
8475,20,5050-36,"1,463.00"
8474,20,586GY-14,"1,472.00"
8473,20,2159K-2NF,"1,568.00"
8472,20,5488-24,"1,590.00"
8471,20,1958-1,"1,637.00"
8470,20,5267RFS,"1,656.00"
8469,20,2147-4,"1,666.00"
8468,20,4970-A,"1,672.00"
8467,20,1811W-5,"1,734.00"
8466,20,1947-96,"1,771.00"
8465,20,1844KDC-2,"1,797.00"
8464,20,1904-5,"1,812.00"
8463,20,5056-78,"1,821.00"
8462,20,1714KBK-1,"1,919.00"
8461,20,1947S,"1,968.00"
8460,20,1714KBK-2,"1,981.00"
8459,20,2147-5,"2,070.00"
8458,20,2469,"2,109.00"
8457,20,5056S,"2,127.00"
8456,20,2514BK-36,"2,151.00"
8455,20,2147-1,"2,157.00"
8454,20,2159-5,"2,170.00"
8453,20,1957-5,"2,171.00"
8452,20,4971-A,"2,247.00"
8451,20,1714BK-4,"2,326.00"
8450,20,1844DC-2,"2,355.00"
8449,20,2259KGY-1,"2,419.00"
8448,20,1372-36,"2,458.00"
8447,20,1958-4,"2,638.00"
8446,20,2259KGY-2,"2,707.00"
8445,20,1718GY-5,"2,739.00"
8444,20,2259GY-1,"2,748.00"
8443,20,2259GY-2,"2,834.00"
8442,20,1718GY-4,"2,856.00"
8441,20,1714BK-5,"2,876.00"
8440,20,5425S,"2,890.00"
8439,20,1844DC-4,"2,939.00"
8438,20,2259GY-9,"3,044.00"
8437,20,1958-5,"3,264.00"
8436,20,1372-78,"3,453.00"
8435,20,586GY-82,"3,560.00"
8434,20,586GYS,"3,662.00"
8433,20,1844DC-5,"3,971.00"
8432,20,1372S,"4,556.00"
8431,20,1372-24,"5,000.00"
8430,20,2259GY-4,"6,511.00"
8429,20,2259GY-5,"7,035.00"
3122,21,814KBK-1CK,-230.00
3121,21,814KBK-2CK,-199.00
3120,21,814KBK-3CK,-100.00
3119,21,1890N-2,10.00
3118,21,2147F-3,19.00
3117,21,2147-3,19.00
3116,21,1894N-2,20.00
3115,21,B2013DC-SL,24.00
3114,21,2865-3,24.00
3113,21,2147-6,26.00
3112,21,1809-6,26.00
3111,21,1386TPPNC-3CP,29.00
3110,21,1890N-3,29.00
3109,21,2147TW-3,29.00
3108,21,2147TBK-3,29.00
3107,21,2147FW-3,29.00
3106,21,549F-3,30.00
3103,21,1856K-3CK,30.00
3105,21,549-3,30.00
3104,21,1856K-3EK,30.00
3102,21,549-6,33.00
3101,21,1809-3,38.00
3100,21,2100F-3,38.00
3099,21,1356TPRW-3,39.00
3098,21,1896FN-3,39.00
3094,21,1349-3,40.00
3093,21,1883N-2,40.00
3095,21,1746-3,40.00
3097,21,1890N-1,40.00
3096,21,1386TPPNC-3,40.00
3092,21,2434-48,41.00
3091,21,5415RF-3,44.00
3090,21,1869K-3EK,44.00
3089,21,1402W-3,45.00
3088,21,2456-13,46.00
3087,21,B2043-SL,48.00
3085,21,1402KW-3CK,49.00
3084,21,1402K-3CK,49.00
3083,21,5530-78B,49.00
3086,21,2014FSV-1-3A,49.00
3078,21,2243-3,50.00
3077,21,1907-3,50.00
3076,21,1809K-3CK,50.00
3074,21,1385K-3CK,50.00
3080,21,5438K-3CK,50.00
3081,21,1946-3,50.00
3082,21,9909CH-4,50.00
3075,21,1385K-3EK,50.00
3079,21,5438-3,50.00
3073,21,1809-2,52.00
3072,21,B2013FFDC-SL,52.00
3071,21,1349K-3CK,55.00
3070,21,2615DC-6,56.00
3069,21,2024-1HB,56.00
3068,21,5460-24,58.00
3067,21,2147W-3,58.00
3065,21,2147W-4,59.00
3064,21,1809K-2,59.00
3066,21,2601-36,59.00
3063,21,2100F-1,60.00
3062,21,1946-3C,60.00
3061,21,1927K-3CK,60.00
3060,21,1927-3,60.00
3059,21,5789N-3,62.00
3058,21,8490FBR-CN,63.00
3057,21,5787K-3EK,64.00
3056,21,1809-1,65.00
3055,21,5323-24,68.00
3049,21,4966-B,69.00
3054,21,5106BK,69.00
3053,21,2047FBK-1,69.00
3052,21,5415RF-2,69.00
3051,21,1894N-3,69.00
3050,21,1349-2,69.00
3046,21,B2013DC-2,70.00
3048,21,8226DB-4,70.00
3047,21,1356TPRW-2,70.00
3045,21,3216B-05,72.00
3044,21,1356W-4,72.00
3043,21,1844DC-6,73.00
3042,21,549F-2,74.00
3041,21,549-2,74.00
3037,21,B2043SB-SL,75.00
3040,21,1386NC-6,75.00
3038,21,1746-2,75.00
3039,21,2243-2,75.00
3036,21,1896FN-1,76.00
3035,21,1809K-1,76.00
3034,21,2100-3,76.00
3033,21,866NC-6,77.00
3031,21,1927-2,79.00
3032,21,4730RED,79.00
3028,21,5400-3,80.00
3030,21,1356TPRW-1,80.00
3029,21,2601-24,80.00
3027,21,2015FBK-1,84.00
3026,21,1907-2,84.00
3025,21,5023-90B,84.00
3021,21,8079-30,85.00
3020,21,1828K-3CK,85.00
3024,21,B2013DC-1,85.00
3022,21,549-1,85.00
3023,21,549F-1,85.00
3019,21,866KNC-3CK,85.00
3018,21,1869K-3CK,88.00
3017,21,1828K-2,89.00
3013,21,2147-1,90.00
3009,21,1883KN-2CK,90.00
3010,21,1847K-3CK,90.00
3012,21,1349-1,90.00
3014,21,2147F-1,90.00
3015,21,2147TBK-1,90.00
3016,21,2147TW-1,90.00
3011,21,1356PRW-T,90.00
3008,21,1844DC-1,95.00
3007,21,4694WT-15,95.00
3006,21,1834K-3CK,99.00
3005,21,5494-76B,99.00
3002,21,2615DC-3,100.00
2999,21,1844DC-3,100.00
3001,21,5400K-3EK,100.00
3004,21,2147FW-1,100.00
3003,21,2615KDC-3CK,100.00
3000,21,1844KDC-3CK,100.00
2998,21,5789N-1,103.00
2997,21,1402W-2,104.00
2996,21,5333A,105.00
2995,21,4740BG,105.00
2994,21,1349K-2CK,105.00
2993,21,5515GY,106.00
2992,21,2434S,108.00
2987,21,1219GY-1,109.00
2985,21,1927K-2,109.00
2991,21,B2043-9,109.00
2990,21,5553-04,109.00
2988,21,1313-4,109.00
2986,21,1386TPPNC-2,109.00
2989,21,35800-T,109.00
2984,21,2169SLK-3EK,110.00
2983,21,1402SLK-3EKRL,110.00
2982,21,1349K-3EK,110.00
2980,21,2529-13,111.00
2981,21,1386TPPNC-1,111.00
2979,21,5512S,112.00
2978,21,1907-1,115.00
2977,21,1856K-1EK,115.00
2976,21,1856K-1CK,115.00
2975,21,8490FBR-AC,115.00
2974,21,2147-5,115.00
2973,21,2147FBK-3,116.00
2972,21,2147BK-4,118.00
2971,21,4969GY-B,118.00
2965,21,1277F1S,119.00
2967,21,8215BJ-1,119.00
2968,21,8215GY-1,119.00
2970,21,H11760,119.00
2966,21,5510-66,119.00
2969,21,H11303,119.00
2964,21,2100-1,120.00
2963,21,5438-1,120.00
2962,21,1402KW-2CK,120.00
2961,21,1402K-2CK,120.00
2960,21,5512-66,123.00
2959,21,1386PPNC-R,123.00
2958,21,5070S,124.00
2957,21,1349K-1CK,125.00
2956,21,2147W-9,125.00
2955,21,2489-36XLB,125.00
2954,21,5415RF-1,126.00
2952,21,5438-2,129.00
2951,21,1402LPK-2EK,129.00
2953,21,3276-30,129.00
2950,21,1746-1,130.00
2949,21,1386FPPNC-1,130.00
2948,21,5400-04,130.00
2947,21,3489-31,130.00
2944,21,1385K-2,134.00
2946,21,1144E-29S,134.00
2945,21,1394K-3CK,134.00
2943,21,8490FBR-AR,135.00
2941,21,8079-04,138.00
2940,21,1883N-3,138.00
2942,21,815TBKPU-1,138.00
2939,21,3257RF-30,139.00
2937,21,B2043-2,140.00
2938,21,1946-1,140.00
2936,21,1131-29S,142.00
2935,21,5515GYS,144.00
2933,21,2159-4,145.00
2934,21,5669NF-04,145.00
2932,21,2456-64,147.00
2931,21,2147-4,147.00
2930,21,5553-05,149.00
2929,21,5553-01,149.00
2928,21,3224N-05,149.00
2927,21,2456-24,152.00
2926,21,5464-78,153.00
2924,21,1844DC-2,154.00
2925,21,1133-29S,154.00
2923,21,4503PU,155.00
2922,21,H11765,156.00
2921,21,815BKPU-1,158.00
2920,21,5400-94B,158.00
2917,21,549-5,159.00
2918,21,586-36,159.00
2916,21,3216B-31,159.00
2915,21,2615DC-2,159.00
2919,21,586-82,159.00
2914,21,5438K-1,160.00
2913,21,2243-1,160.00
2912,21,1927-1,160.00
2911,21,1402W-1,160.00
2910,21,2489-36XL,162.00
2909,21,3523-30,165.00
2908,21,2529S,168.00
2907,21,2456S,168.00
2906,21,8490FBR-LR,169.00
2905,21,4618-07,169.00
2904,21,2505BK-36,169.00
2902,21,1356W-9,170.00
2903,21,B2043-1,170.00
2901,21,5070-64,175.00
2899,21,2046-5,179.00
2900,21,586,179.00
2894,21,586-24,180.00
2898,21,B2043PR-1,180.00
2897,21,4969GY-A,180.00
2895,21,8226DB-AC,180.00
2896,21,4966-A,180.00
2893,21,586-13,180.00
2892,21,2243-P,180.00
2891,21,5023-90,185.00
2890,21,8548BRW-1,185.00
2889,21,1870-5,189.00
2888,21,5438K-2,189.00
2884,21,1402K-1CK,190.00
2886,21,1894N-1,190.00
2887,21,2615DC-1,190.00
2885,21,1402KW-1CK,190.00
2883,21,5787K-1EK,195.00
2882,21,1385K-1,195.00
2881,21,3292-01,195.00
2880,21,2529-64,195.00
2879,21,586GY-82,197.00
2878,21,8490FBR-CR,198.00
2877,21,5400-2,198.00
2876,21,8079-T48,199.00
2875,21,1946-P,199.00
2874,21,2169SLK-2EK,199.00
2873,21,B1422-15,199.00
2871,21,5530-78,200.00
2867,21,814KBK-3EK,200.00
2868,21,1714BK-9,200.00
2870,21,5494-76,200.00
2872,21,2147W-1,200.00
2869,21,2159K-1,200.00
2866,21,814BK-6,201.00
2861,21,2425-36,209.00
2860,21,2615KDC-2,209.00
2865,21,866NC-9,209.00
2864,21,3228-15,209.00
2863,21,2558,209.00
2862,21,2458-36,209.00
2857,21,2243A,210.00
2858,21,4740DB,210.00
2859,21,8226DB-CR,210.00
2856,21,1349K-2EK,210.00
2855,21,2456-36,213.00
2853,21,8490FBR-RC,218.00
2852,21,B2013FFDC-2,218.00
2851,21,866KNC-2,218.00
2850,21,B2043PR-2,218.00
2854,21,B2013DC-9,218.00
2849,21,5310BK,219.00
2846,21,1402SLK-1EK,220.00
2847,21,1834K-1,220.00
2848,21,1883N-1,220.00
2844,21,1394K-2CK,225.00
2843,21,B2043SB-2,225.00
2845,21,2119BK-11,225.00
2842,21,5464S,228.00
2841,21,1927K-1,230.00
2840,21,5560-30,235.00
2839,21,1883KN-3CK,237.00
2838,21,3587-30,238.00
2837,21,2615KDC-1,240.00
2836,21,866NC-5,245.00
2835,21,1733-5,245.00
2834,21,1714BK-5,249.00
2830,21,626-36B,249.00
2831,21,1847K-2,249.00
2833,21,1707-5,249.00
2832,21,1402W-5,249.00
2827,21,3581-04,250.00
2826,21,2259GY-9,250.00
2828,21,5302A,250.00
2829,21,1349K-1EK,250.00
2825,21,1834-6,252.00
2822,21,5400K-2,258.00
2823,21,1933-4,258.00
2824,21,5510-24,258.00
2821,21,1927-9,259.00
2820,21,B2013FFDC-1,260.00
2819,21,1402W-4,263.00
2818,21,1131-24S,268.00
2817,21,727-40,269.00
2816,21,8511BK-1,270.00
2815,21,586GY-40,279.00
2814,21,5400-1,280.00
2813,21,B2250-2,280.00
2811,21,5794T-1-3A,285.00
2812,21,5794TAK-1,285.00
2810,21,4694BK-15,285.00
2809,21,2513,289.00
2808,21,H19743,297.00
2807,21,H10829,297.00
2806,21,3533-04,297.00
2805,21,3256RF-30,298.00
2804,21,2259GY-5,299.00
2803,21,5530S,300.00
2802,21,2147-9,300.00
2801,21,2021TW-1,300.00
2800,21,1847K-1,310.00
2799,21,815-1,316.00
2798,21,1809-9,318.00
2797,21,2601-15,325.00
2796,21,1869-3,330.00
2793,21,5669NF-05,330.00
2794,21,5669NF-30,330.00
2795,21,B2043SB-1,330.00
2790,21,9636CC-2,335.00
2791,21,9636CC-3,335.00
2792,21,1828K-1,335.00
2789,21,5560-04,338.00
2788,21,470PU,338.00
2787,21,4519-15,338.00
2785,21,5400-05,340.00
2786,21,5400-30,340.00
2784,21,2615DC-5,345.00
2783,21,1869K-2,346.00
2782,21,586GYS,348.00
2781,21,2601-48,351.00
2780,21,3447-04,354.00
2778,21,1834K-2,360.00
2779,21,5400K-1,360.00
2777,21,9734CH-2,370.00
2776,21,8511BK-2,370.00
2775,21,8225-2,378.00
2774,21,2489-24,384.00
2773,21,1809-5,388.00
2772,21,1394K-1CK,390.00
2771,21,8413GY-2,390.00
2770,21,3587-04,395.00
2769,21,1809-4,395.00
2768,21,1844DC-4,396.00
2765,21,814KBK-2EK,398.00
2767,21,3224N-17,398.00
2766,21,1935-05,398.00
2764,21,1386NC-4,399.00
2763,21,2147FBK-1,400.00
2762,21,866KNC-1,405.00
2761,21,8405BJ-3SL,409.00
2760,21,9734CH-3,410.00
2759,21,727-72,414.00
2758,21,B2043SB-3,417.00
2756,21,586-76,418.00
2757,21,8225-3,418.00
2755,21,1883KN-1CK,420.00
2754,21,1133-24S,426.00
2753,21,8413GY-3,430.00
2752,21,1844KDC-1,435.00
2749,21,5494A,440.00
2751,21,5400-94,440.00
2750,21,2169SLK-1EK,440.00
2748,21,1386NC-9,450.00
2747,21,814KBK-1EK,460.00
2746,21,1834-4,476.00
2745,21,1869K-1,480.00
2744,21,2601-31,492.00
2743,21,8315-1,493.00
2741,21,1390-04,507.00
2742,21,3533-30,507.00
2740,21,626-36,522.00
2739,21,H10076,531.00
2738,21,5050-36,537.00
2737,21,2867F-1,537.00
2734,21,814BK-3,540.00
2735,21,B2250-3,540.00
2736,21,2601S,540.00
2733,21,1386NC-5,554.00
2732,21,1869-6,558.00
2731,21,3580-31,575.00
2730,21,8405BJ-2,578.00
2729,21,2469,585.00
2728,21,1844KDC-2,612.00
2727,21,8511BK-3,615.00
2726,21,727S,624.00
2725,21,5400S,630.00
2724,21,B2250-1,680.00
2723,21,1834-9,687.00
2722,21,1927-5,698.00
2721,21,2514BK-36,717.00
2720,21,586S,720.00
2719,21,1422-5,735.00
2718,21,8210GRY-1,746.00
2717,21,1844DC-9,836.00
2716,21,1869-2,861.00
2715,21,1869-12,945.00
2714,21,814BK-2,954.00
2713,21,H11765B,"1,020.00"
2712,21,814BK-4,"1,032.00"
2711,21,626-24,"1,040.00"
2710,21,3581-30,"1,074.00"
2709,21,814BK-1,"1,079.00"
2708,21,1869-1,"1,100.00"
2707,21,1844DC-5,"1,172.00"
2706,21,8315-2,"1,188.00"
2705,21,3447-30,"1,350.00"
2704,21,814BK-9,"1,375.00"
2703,21,1834-5,"1,614.00"
2702,21,1869-4,"1,817.00"
2701,21,1869-9,"1,925.00"
2700,21,8315-3,"1,943.00"
2699,21,814BK-5,"1,974.00"
2698,21,2459,"2,023.00"
2697,21,1869-5,"2,148.00"
2696,21,8210GRY-3,"2,851.00"
2695,21,8210GRY-2,"3,170.00"
3960,22,B2023-W,24.00
3958,22,B2013FFDC-SL,25.00
3959,22,1856-3,25.00
3957,22,2147TBK-3,28.00
3956,22,2147K-3EK,29.00
3954,22,2524-36B,30.00
3955,22,1856K-3CK,30.00
3953,22,1955-6,32.00
3952,22,1809-3,33.00
3951,22,539BK-3,33.00
3950,22,B2013DC-T,36.00
3949,22,2145F-2,38.00
3947,22,B1422-SL,39.00
3946,22,2147KBK-3CK,39.00
3948,22,5302C-18,39.00
3945,22,1845-3,43.00
3944,22,1809-2,47.00
3942,22,2145F-3,49.00
3943,22,1907-3,49.00
3941,22,1845K-3CK,54.00
3940,22,8225-4,57.00
3939,22,2147TW-3,58.00
3938,22,1809-1,61.00
3937,22,4950GY-B,62.00
3935,22,2159T-3,65.00
3936,22,2147SG-6,65.00
3934,22,2147BK-6,66.00
3933,22,1740-6,67.00
3931,22,4611PU,73.00
3932,22,8226GY-4,73.00
3930,22,2159-6,76.00
3929,22,B1422-1,77.00
3928,22,8205BR-1,79.00
3927,22,1856-1,80.00
3926,22,3508-05,81.00
3925,22,1907-2,82.00
3924,22,2147W-3,86.00
3923,22,2147FW-3,86.00
3922,22,1845-6,86.00
3921,22,2147TBK-1,87.00
3920,22,2147FBK-3,87.00
3919,22,B1422-2,92.00
3918,22,2147T-3,94.00
3917,22,2147W-6,97.00
3916,22,B1422-3,97.00
3915,22,2145-4,98.00
3913,22,4823BR,99.00
3914,22,4823GP,99.00
3911,22,1740PLK-3CK,100.00
3912,22,2145-9,100.00
3910,22,4950GY-A,102.00
3909,22,B2013FFDC-2,106.00
3908,22,B2023-1,107.00
3907,22,2145F-1,108.00
3906,22,1907-1,111.00
3905,22,1845-2,112.00
3904,22,8202GRY-2,114.00
3903,22,1856K-1CK,115.00
3902,22,2147SG-3,116.00
3901,22,2147BK-3,116.00
3900,22,1955-4,118.00
3898,22,B2013FFDC-1,126.00
3899,22,539BK-1,126.00
3897,22,3256RF-04,134.00
3896,22,8225-1,135.00
3895,22,8202GRY-3,135.00
3894,22,539BK-9,139.00
3893,22,2615RFA-NN,140.00
3892,22,2524-36,143.00
3891,22,1845K-2,145.00
3890,22,2147KBK-1,146.00
3888,22,1740PLK-1,150.00
3889,22,2159F-1,150.00
3887,22,2147F-3,152.00
3886,22,8205CH-1,156.00
3884,22,1740PLK-2,159.00
3885,22,539BK-5,159.00
3883,22,8323-2,164.00
3882,22,1955-5,169.00
3881,22,2147SG-4,175.00
3880,22,4950-B,176.00
3879,22,3501-15,179.00
3878,22,2147TW-1,180.00
3877,22,1393BKS,180.00
3876,22,1937-4,180.00
3873,22,8245BR-2,183.00
3872,22,8244BU-2,183.00
3875,22,B1422-9,183.00
3874,22,8323-3,183.00
3871,22,2159F-2NF,184.00
3870,22,2546-55,189.00
3868,22,5425-90,193.00
3869,22,1393BK-78,193.00
3867,22,1144E-29S,195.00
3866,22,2147K-3CK,200.00
3865,22,1131-24S,201.00
3863,22,8244BU-3,203.00
3864,22,8245BR-3,203.00
3862,22,1845LED-1,204.00
3861,22,8329BLK-2,209.00
3860,22,5050-36,209.00
3859,22,1907-4,211.00
3858,22,8226GY-CR,223.00
3857,22,8202CH-2,228.00
3856,22,2524-24,233.00
3855,22,1740-4,238.00
3854,22,2489-36XLB,246.00
3853,22,8437DBR-1LT,247.00
3852,22,1845-4,250.00
3851,22,8403-3,265.00
3850,22,1845-9,267.00
3849,22,1845KLED-1,270.00
3848,22,586-14,274.00
3847,22,2147SG-5,274.00
3846,22,2147BK-5,278.00
3845,22,2159-9,280.00
3844,22,1740-5,285.00
3843,22,2546-50,290.00
3842,22,2159-4,290.00
3841,22,5425-40,290.00
3840,22,5425S,291.00
3839,22,2147W-4,293.00
3838,22,2147W-1,294.00
3837,22,2147FW-1,294.00
3836,22,2147BK-4,295.00
3835,22,4950-A,297.00
3834,22,2147-9,297.00
3833,22,8202CH-CA,297.00
3832,22,2147FBK-1,300.00
3830,22,2147-6,310.00
3831,22,2159-5,310.00
3829,22,2489-36XL,319.00
3828,22,8469-2,319.00
3827,22,9636-3,335.00
3826,22,9636-2,335.00
3825,22,8469-3,339.00
3824,22,1845-5,340.00
3823,22,8225-2,367.00
3822,22,8226GY-AC,369.00
3821,22,5055A,370.00
3820,22,2147BK-9,375.00
3819,22,2469,384.00
3818,22,2147T-1,392.00
3817,22,2147SG-1,397.00
3816,22,2147BK-1,400.00
3815,22,8202CH-3,401.00
3814,22,8225-3,405.00
3813,22,2147W-5,413.00
3812,22,586S,416.00
3811,22,2147-3,435.00
3810,22,586-82,472.00
3809,22,2168WW-4,480.00
3808,22,2147W-9,489.00
3807,22,8436CH-3N,490.00
3806,22,8202CH-TS,600.00
3805,22,5055S,659.00
3804,22,2489-24,660.00
3803,22,2423-36,675.00
3802,22,2423-24,688.00
3801,22,2147F-1,714.00
3800,22,586-36,776.00
3799,22,5055-82,791.00
3798,22,1372-36,806.00
3797,22,586-24,993.00
3796,22,9700BRW-2,"1,009.00"
